title,link,Processo,start_vigencia,end_vigencia,Area,Orientador,Orientador_link,Aluno,Aluno_link,Institution,assunto,resumo,Area-Nivel_1,Area-Nivel_2,vigencia_months,label,PIndex
"Avaliação das atividades citotóxica, antigenotóxica, antimutagênica e anticarcinogênica do Solanum lycocarpum e dos seus principais compostos em células de mamíferos in vitro e in vivo",/pt/bolsas/112670/avaliacao-das-atividades-citotoxica-antigenotoxica-antimutagenica-e-anticarcinogenica-do-solanum-l/,09/15871-1,2010-03-01,2013-02-28,Ciências Biológicas - Genética - Mutagênese,Denise Crispim Tavares Barbosa,/pt/pesquisador/5793/denise-crispim-tavares-barbosa/,Carla Carolina Munari,/pt/pesquisador/71175/carla-carolina-munari/,"Pró-Reitoria Adjunta de Pesquisa e Pós-Graduação. Universidade de Franca (UNIFRAN). Franca , SP, Brasil",Solanum lycocarpum,"Solanum lycocarpum St. Hill (Solanaceae) é uma planta nativa do Cerrado brasileiro, conhecida popularmente como ""fruto-do-lobo"" ou ""lobeira"". Tem sido empregada na medicina popular para o controle de diabetes e obesidade e também para redução dos níveis de colesterol. Considerando que a indução de mutações cromossômicas está envolvida no processo de carcinogênese, e que a planta S. lycocarpum é frequentemente usada pela população, torna-se relevante estudar os seus efeitos sobre o material genético. Neste sentido, o presente trabalho tem como objetivos avaliar o potencial citotóxico, genotóxico, mutagênico e carcinogênico, além da possível ação quimiopreventiva do extrato glicoalcalóidico do fruto de S. lycocarprum (EGFSl) e de seus compostos majoritários, solamargina e solasonina, em células de mamíferos in vitro e in vivo. Os ensaios de sobrevivência clonogênica, MTT, método de exclusão por trypan blue e índice de apoptose em fibroblastos de pulmão de hamster Chinês (células V79), células de glioblastoma (linhagem U251), hepatocarcinoma humano (hepG2) e células epiteliais de carcinoma de cólon de útero humano (HeLa) serão empregados para a avaliação da atividade citotóxica. O estudo do potencial genotóxico e antigenotóxico será realizado por meio do ensaio do cometa em células V79 (in vitro) e do fígado de camundongos Swiss (in vivo). O teste do micronúcleo em medula óssea de camundongos Swiss (in vivo) será empregado para a avaliação da atividade mutagênica e/ou antimutagênica, assim como o ensaio de aberrações cromossômicas em células V79 (in vitro). E ainda, será realizada a análise do potencial carcinogênico e anticarcinogênico utilizando a técnica de focos de criptas aberrantes em cólon de ratos Wistar. Considerando-se o uso potencial do extrato do fruto de S. lycocarpum como fitoterápico, estes estudos devem contribuir para o melhor entendimento de sua ação no organismo humano, podendo ser usado de maneira mais segura. (AU)",Ciências Biológicas,Genética,35.97609807182899,1.0,69
Análise filogenética entre espécies do gênero rilenoricaria (Siluriformes: Loricariidae: Loricariinae) com base em caracteres moelculares,/pt/bolsas/108751/analise-filogenetica-entre-especies-do-genero-rilenoricaria-siluriformes-loricariidae-loricariina/,09/50613-3,2010-02-01,2013-02-28,Ciências Biológicas - Genética - Genética Animal,Claudio de Oliveira,/pt/pesquisador/539/claudio-de-oliveira/,Guilherme José da Costa Silva,/pt/pesquisador/65804/guilherme-jose-da-costa-silva/,"Instituto de Biociências (IBB). Universidade Estadual Paulista (UNESP). Campus de Botucatu. Botucatu , SP, Brasil",Loricariidae Molecular Sistemática,"A família Loricariidae, uma das maiores famílias de peixes do mundo, apresenta cerca de 700 espécies e tem sido objeto de vários estudos taxonômicos e sistemáticos, o que tem auxiliado na compreensão da diversidade e dos padrões gerais de relacionamento entre seus gêneros e espécies. Todavia, dada a ampla diversidade do grupo, muitos dos problemas da família ainda estão por ser resolvidos. Dentro de Loricariidae a subfamflia Loricariinae apresenta cerca de 210 espécies distribuídas em 31 gêneros encontrados na América Central e do Sul, tendo Rineloricaria como gênero mais especioso, com 63 espécies descritas. Esse gênero foi apresentado como parafilético na única filogenia onde varias espécies foram analisadas. Apesar disso nenhuma revisão ou analise mais aprofundada foi realizada até o momento. Nesse contexto o principal objetivo do presente projeto é testar a hipótese de monofiletismo do gênero Rineloricaria e elaborar a primeira filogenia molecular para esse gênero, baseada em seqüências de DNA mitocondrial e nuclear. Outro objetivo é a avaliação da hipótese de monofiletismo de várias espécies com suposta distribuição em várias bacias hidrográficas e, se necessário, reavaliar a situação taxonômica dessas espécies. Os dados que serão obtidos deverão ajudar na compreensão da historia natural do grupo e do ambiente em que esses organismos se distribuem, assim como no entendimento das diversidades de formas no gênero Rineloricaria e da subfamília Loricariinae. Ao final estaremos buscando somar dados para uma melhor compreensão dos processos evolutivos responsáveis pela origem e manutenção da fauna de peixes neotropicais. (AU)",Ciências Biológicas,Genética,36.896034826177136,0.0,70
"Diversidade genética, fluxo gênico e sistema de cruzamento de Anadenathera colubrina (Vell.) Brenan e Anadenanthera peregrina (L.) Speg: duas espécies que ocorrem em alta densidade em pequenas populações no interior do estado de São Paulo",/pt/bolsas/108475/diversidade-genetica-fluxo-genico-e-sistema-de-cruzamento-de-anadenathera-colubrina-vell-brenan/,09/14200-6,2010-01-01,2013-10-31,Ciências Biológicas - Genética - Genética Vegetal,Ana Lilia Alzate Marin,/pt/pesquisador/2503/ana-lilia-alzate-marin/,Juliana Massimino Feres,/pt/pesquisador/65230/juliana-massimino-feres/,"Faculdade de Medicina de Ribeirão Preto (FMRP). Universidade de São Paulo (USP). Ribeirão Preto , SP, Brasil",Fluxo gênico Ecossistemas florestais Fragmentos florestais,"O processo de substituição da vegetação nativa, especialmente da cobertura florestal, pela explosão demográfica e expansão das fronteiras agrícolas, ocasionou no interior do Estado de São Paulo a fragmentação dos ecossistemas florestais, condicionando-os a pequenas manchas ou fragmentos isolados. A fragmentação florestal reduz o tamanho da população reprodutiva, a densidade populacional e pode isolar populações e indivíduos em campos e pastagens. Dessa forma, entender seus efeitos é fundamental para providenciar recomendações para conservação in situ e ex situ de espécies florestais. Dentre as espécies florestais de grande importância destacamos Anadenanthera colubrina (Vell.) Brenan (Leguminosae-Mimosoidae), popularmente conhecida como angico, angico-branco e cambuí-angico. É uma espécie arbórea com até 20 m altura, com utilização muito diversificada: extração de tanino, uso na medicina popular, fabricação de móveis, ornamentação, carvão, e por possuir crescimento rápido e tolerante a solos arenosos e rasos, é muito usada para recomposição de matas ciliares. Dentro desse contexto, os objetivos deste projeto são: 1) Desenvolver, padronizar e caracterizar marcadores moleculares microssatélites para a espécie florestal Anadenanthera colubrina - Leguminosae; 2) Avaliar a diversidade e divergência genética, o sistema reprodutivo e o fluxo gênico em populações de A. colubrina submetidas a diferentes condições de preservação localizadas na região de Ribeirão Preto- SP; e 3) Testar a transferência dos marcadores desenvolvidos em A. colubrina para A. peregrina, outra importante espécie do gênero. Os resultados obtidos neste estudo permitirão entender a formação da estrutura genética em populações altamente fragmentadas, fornecendo indicativos do potencial para a conservação de A. colubrina e os estudos de transferibilidade poderão encorajar trabalhos desta magnitude para A. peregrina, duas importantes espécies das formações florestais brasileiras. (AU)",Ciências Biológicas,Genética,45.96398283332306,1.0,71
Decifrando os mecanismos adaptativos de Spodoptera frugiperda aos inibidores de proteinases de plantas,/pt/bolsas/112639/decifrando-os-mecanismos-adaptativos-de-spodoptera-frugiperda-aos-inibidores-de-proteinases-de-plant/,09/15421-6,2010-01-01,2013-07-31,Ciências Biológicas - Genética,Márcio de Castro Silva Filho,/pt/pesquisador/87/marcio-de-castro-silva-filho/,Thais Paula de Souza,/pt/pesquisador/83091/thais-paula-de-souza/,"Escola Superior de Agricultura Luiz de Queiroz (ESALQ). Universidade de São Paulo (USP). Piracicaba , SP, Brasil",Interação planta-inseto Adaptação biológica Inibidores de proteases,"Várias pesquisas vêm sendo realizadas no intuito de conhecer e entender melhor os mecanismos co-evolutivos da interação planta e inseto. Uma área que vem ganhando destaque é a do mecanismo químico de defesa das plantas contra os insetos herbívoros. Dentre uma gama de substâncias químicas secretadas os inibidores de proteinases (IP) estão sendo amplamente estudados, pois se constituem em uma das principais estratégias de defesa das plantas contra os insetos. Os IPs atuam inibindo a atividade proteolítica de enzimas digestivas intestinais dos insetos e podem acarretar retardo nas fases de desenvolvimento e em casos mais extremos a morte. Vários estudos têm mostrado que após o contato com os IPs, os insetos apresentam um aumento significativo da expressão de genes que codificam proteinases. Duas hipóteses foram apresentadas visando explicar esta adaptação: um mecanismo do tipo shotgun (aumento geral na expressão dos genes que codificam as proteinases, ver Brioschi et al., 2007) e um mecanismo do tipo feedback (aumento na expressão dos genes seria seguida de uma diminuição na expressão dos genes cujos produtos fossem sensíveis à ação dos IPs, Bown et al., 2004). Ainda associado ao mecanismo shotgun, nosso laboratório observou que as lagartas quando expostas aos IPs de soja mantém a expressão aumentada de todo o conjunto de proteinases até a fase de pupa (Nadalini, 2007). Uma pergunta interessante é se este mecanismo adaptativo pode envolver um controle epigenético, ou seja, insetos expostos à presença dos inibidores manteriam elevada a expressão dos genes que codificam as proteinases nas gerações seguintes, mesmo na ausência dos IPs. (AU)",Ciências Biológicas,Genética,42.94133349760775,1.0,72
Dissomia uniparental e mosaicismo somático como mecanismos de alterações epigenéticas do imprinting genômico em doenças humanas,/pt/bolsas/111807/dissomia-uniparental-e-mosaicismo-somatico-como-mecanismos-de-alteracoes-epigeneticas-do-imprinting/,09/10615-7,2010-01-01,2012-05-31,Ciências Biológicas - Genética - Genética Humana e Médica,Ester Silveira Ramos,/pt/pesquisador/4502/ester-silveira-ramos/,Filipe Brum Machado,/pt/pesquisador/82109/filipe-brum-machado/,"Faculdade de Medicina de Ribeirão Preto (FMRP). Universidade de São Paulo (USP). Ribeirão Preto , SP, Brasil",Epigênese genética Mosaicismo Imprinting Dissomia uniparental,"O imprinting genômico, processo regulado epigeneticamente segundo o qual os genes se expressam de acordo com sua origem parental, pode ser alterado por dissomia uniparental (DUP), quando parte ou todo cromossomo de um par de homólogos é herdado de somente um genitor. Erros mitóticos podem gerar mosaicismo com uma linhagem de células com DUP e a outra biparental. As síndromes de Silver-Russell (SSR) e Beckwith-Wiedeman (SBW) são protótipos de doenças de alterações do imprinting genômico, nas quais pode estar presente DUP dos cromossomos 7 (SSR) e 11 (na SSR e na SBW). Recentemente, foi encontrada DUP de vários cromossomos, no mesmo indivíduo, na SBW. A Hemihiperplasia Isolada (HHI) parece corresponder a uma forma mais leve da SBW. As análises moleculares para determinação de mosaicismo e DUP são realizadas tradicionalmente por análise de microssatélites, que nem sempre passam por uma seleção criteriosa. O presente projeto tem como objetivo verificar a presença de DUP e mosaicismo somático nas SSR, SBW e na HHI. Novos microssatélites informativos serão validados in silico. Os mesmos serão utilizados para genotipagem por PCR quantitativa fluorescente e eletroforese capilar de 20 pacientes com SSR, 20 com SBW e 15 com HHI, além de seus pais. Com isso, será possível a verificação da presença de DUP global (pelo menos 10 cromossomos) e de mosaicismo. O trabalho contribuirá para um melhor entendimento da etiologia dessas doenças, ainda hoje não completamente esclarecida, na detecção de marcadores de prognóstico e para o aconselhamento genético dos pacientes e de suas famílias.",Ciências Biológicas,Genética,28.945152877882503,0.0,73
Efeitos da inibição de genes associados ao controle do ciclo celular em glioblastoma,/pt/bolsas/111660/efeitos-da-inibicao-de-genes-associados-ao-controle-do-ciclo-celular-em-glioblastoma/,09/09305-3,2010-01-01,2011-10-31,Ciências Biológicas - Genética - Genética Humana e Médica,Luiz Gonzaga Tone,/pt/pesquisador/7678/luiz-gonzaga-tone/,Andressa Gois Morales,/pt/pesquisador/81780/andressa-gois-morales/,"Faculdade de Medicina de Ribeirão Preto (FMRP). Universidade de São Paulo (USP). Ribeirão Preto , SP, Brasil",Oncologia Interferência de RNA Glioblastoma Expressão gênica,"As neoplasias malignas do SNC são os tumores sólidos mais frequentes em crianças. De acordo com Organização Mundial de Saúde (OMS), os diferentes tipos de tumor podem ser classificados em diferentes graus, dependendo da severidade do câncer, partindo do grau I (benigno) ao grau IV (maligno). O glioblastoma é exemplo de neoplasias de grau IV, sendo o tumor primário mais freqüente nos adultos. O tempo médio de sobrevida, inferior a 1 ano, não sofreu alterações últimas três décadas. O prognóstico sombrio de pacientes com glioblastoma é, em grande parte, devido à surpreendente radioresistência deste tumor. Diversos estudos têm procurado identificar novos alvos terapêuticos para tratamento do câncer, e os genes da família BUB e MAD (budding uninhibited by benzimidazole e mitotic arrest deficient) são considerados importantes candidatos, devido ao seu papel no ciclo celular. Estes genes participam do ponto de checagem do fuso mitótico, prevenindo a separação prematura das cromátides irmãs. Em diferentes tipos de câncer, a expressão alterada destes genes tem sido relacionada à instabilidade genômica e ao desenvolvimento de tumores. Até o momento, não foram encontrados trabalhos na literatura associando os genes destas famílias a glioblastoma. No presente projeto serão analisados os efeitos de supressão destes genes em linhagens de glioblastoma por meio de RNA de interferência.",Ciências Biológicas,Genética,21.94706256801988,1.0,74
Estudos funcionais de inibidores de proteases e serino proteases de plantas envolvidas na resposta a herbivoria,/pt/bolsas/112682/estudos-funcionais-de-inibidores-de-proteases-e-serino-proteases-de-plantas-envolvidas-na-resposta-a/,09/15920-2,2010-01-01,2013-10-31,Ciências Biológicas - Genética - Genética Vegetal,Márcio de Castro Silva Filho,/pt/pesquisador/87/marcio-de-castro-silva-filho/,Fabiana Bombonato Mingossi,/pt/pesquisador/83223/fabiana-bombonato-mingossi/,"Escola Superior de Agricultura Luiz de Queiroz (ESALQ). Universidade de São Paulo (USP). Piracicaba , SP, Brasil",Cana-de-açúcar Interação planta-inseto,"As plantas evoluíram um amplo arranjo de mecanismos de defesa para se proteger da vasta gama de patógenos e insetos herbívoros com que são confrontadas. Dentro destes mecanismos de defesa estão as respostas induzidas que são ativadas sistemicamente nas plantas em resposta a infecção ou ataque por insetos. A resposta das plantas ao ataque por herbívoros é complexa e seu entendimento a nível molecular vem sendo estudado, principalmente na identificação e caracterização dos vários componentes da cascata de sinalização. O entendimento das vias de sinalização pode contribuir para o desenvolvimento de novas metodologias para aumentar a resistência de plantas a insetos. Há um entendimento de que existe uma clara interação entre as vias de sinalização na regulação da expressão gênica dos genes de defesa. Em seu habitat, as plantas são submetidas a múltiplos estresses bióticos e abióticos simultâneos. Cada ataque ativa uma ou várias vias de sinalização para assegurar uma resposta defensiva efetiva no tempo e no espaço. Portanto, as plantas precisam ser capazes de identificar e priorizar cada via de sinalização a fim de montar a estratégia de defesa mais eficaz para minimizar danos correntes e futuros e também para preservar o crescimento vegetativo e sucesso reprodutivo. Poucos trabalhos têm reportado a identificação e caracterização de proteases de plantas que são induzidas por herbivoria e estão relacionadas na defesa contra insetos. Um estudo sobre a análise da expressão gênica em larga escala por macroarranjos de DNA contendo 248 sequências de proteases e inibidores de proteases de cana-de-açúcar identificou 22 genes responsivos ao tratamento com Diatraea saccharalis, sendo 14 regulados positivamente e oito genes regulados negativamente. A partir destes resultados, estudos de genômica funcional serão realizados a fim de determinar a função destes inibidores e proteases como parte do mecanismo de defesa das plantas contra herbívoros. A verificação da conservação destes genes na resposta de Arabidopsis thaliana contra herbívoros também será realizada, permitindo um aprofundamento na caracterização funcional destes genes. Alem disso, pretende-se estudar a expressão destes inibidores e proteases de cana-de-açúcar expostas ao ataque de outras pragas como Sphenophorus levis e Mahanarva fimbriolata.",Ciências Biológicas,Genética,45.96398283332306,1.0,75
"Relevância de variantes genéticas para eNOS, ELN, COL1A2, Eng e VEGF em aneurisma intracraniano familial",/pt/bolsas/112613/relevancia-de-variantes-geneticas-para-enos-eln-col1a2-eng-e-vegf-em-aneurisma-intracraniano-fami/,09/53576-1,2010-01-01,2012-12-31,Ciências Biológicas - Genética - Genética Humana e Médica,Waldir Antonio Tognola,/pt/pesquisador/34168/waldir-antonio-tognola/,Michele Lima Gregório,/pt/pesquisador/83039/michele-lima-gregorio/,"Faculdade de Medicina de São José do Rio Preto (FAMERP). Secretaria de Desenvolvimento Econômico (São Paulo - Estado). São José do Rio Preto , SP, Brasil",Fatores de crescimento do endotélio vascular Aneurisma intracraniano Elastina Endoglina,"Acidente vascular encefálico hemorrágico (AVEh) ocorre quando um aneurisma intracraniano (Al) ou outra má formação vascular se rompe e o sangramento pode causar uma lesão traumática ao tecido e edema ao redor da hemorragia, aumentando a pressão intracraniana, progredindo para lesão tecidual. Nesse contexto, destacam-se fatores de risco ambientais como idade avançada, sexo feminino, tabagismo, etilismo, hipertensão arterial sistêmica, além de fatores genéticos que desempenham importante papel na formação desses aneurismas. Destacam-se genes envolvidos na formação da parede do vaso arterial, como a óxido nítrico síntese endotelial (eNOS), o COL1A2 e ELN que atuam na integridade da parede arterial, além de ENG e VEGF, envolvidos na angiogênese dos vasos. Variantes desses genes podem alterar sua estrutura primária, modificando sua expressão e atividade. Este estudo tem como objetivos avaliar a influência do polimorfismo G894T de eNOS, Ala459Pro de COL1A2, A442G de ELN, polimorfismo de inserção de ENG e polimorfismos C-2578A e C936T de VEGF em indivíduos portadores de aneurisma intracraniano familial; analisar a distribuição destes polimorfismos entre familiares de primeiro grau de indivíduos com aneurisma intracraniano; avaliar a razão de chance para aneurisma intracraniano em portadores destes polimorfismos. Serão selecionados 325 indivíduos, distribuídos em 6 grupos: G1 - 05 indivíduos com diagnóstico de Al; G2 - 20 familiares em primeiro grau de G1, com pelo menos um afetado com Al; G3 - 50 indivíduos com diagnóstico de Al esporádico; G4 -100 indivíduos familiares em primeiro grau de G3; G5 - 50 indivíduos sem Al com resultado negativo para Al; G6 -100 indivíduos familiares em primeiro grau de G5. As variantes para eNOS, ELN, COL1A2, ENG e VEGF serão analisadas por reação em cadeia da polimerase (PCR) convencional, gel de agarose e coloração com brometo de etídeo. O produto pós-PCR de eNOS, COL1A2 e ELN e VEGF serão submetidos à RFLP com a enzima de restrição Ban II, Msp I, Ram I e Nla III. (Fermentas), respectivamente. A análise estatística compreenderá teste exato de Fisher. t Student e regressão multivariada com significância P<0.05. (AU)",Ciências Biológicas,Genética,35.97609807182899,0.0,76
"Diversidade, estimativas de parâmetros genéticos e seleção de genótipos elite de macaúba (Acrocomia aculeata)",/pt/bolsas/112570/diversidade-estimativas-de-parametros-geneticos-e-selecao-de-genotipos-elite-de-macauba-acrocomia/,09/14720-0,2009-12-01,2013-11-30,Ciências Biológicas - Genética - Genética Vegetal,Carlos Augusto Colombo,/pt/pesquisador/6221/carlos-augusto-colombo/,Luiz Henrique Chorfi Berton,/pt/pesquisador/82915/luiz-henrique-chorfi-berton/,"Instituto Agronômico (IAC). Agência Paulista de Tecnologia dos Agronegócios (APTA). Secretaria de Agricultura e Abastecimento (São Paulo - Estado). Campinas , SP, Brasil",Agricultura familiar Biodiesel Sustentabilidade,"Existe um enorme descompasso entre a oferta e a necessidade de biodiesel que, de acordo com estimativas oficiais, é da ordem de 800 milhões de litros anuais. Nesse sentido, o grande desafio é conciliar a expansão de áreas de cana-de-açúcar, oleaginosas e essências florestais com uma ocupação ordenada e sustentável do espaço agrícola, com vistas a atender à demanda por biodiesel, que deverá ser crescente. Dentro as espécies florestais destinadas a produzir biodiesel, as palmeiras, nativas e exóticas, tem um amplo potencial de utilização, com especial destaque para a macaúba (Acrocomia aculeata (Jacq.) Lood. ex Mart.), uma palmeira nativa, monocaule, de ocorrência espontânea em nas áreas tropicais e subtropicais das Américas, desde o sul do México até o sul do Brasil e, portanto, em quase todo território brasileiro, historicamente explorada por populações de baixa renda, cujas qualidades a tornam importante do ponto de vista natural, ecológico e principalmente sócio-econômico. De acordo com estimativas não oficiais, pode produzir 4 mil litros de óleo por hectare/ano. A título de comparação, a soja produz 420 litros, o girassol 890 litros e a mamona 1320 litros de óleo por hectare/ano. Contudo, tendo em vista a exploração comercial futura com critérios agronômicos mais competitivos, poucos são os estudos com a macaúba visando analisar o seu potencial genético para fins de melhoramento. O presente projeto tem como objetivo a coleta e avaliação de populações naturais de macaúba de ocorrência espontânea no Estado de São Paulo visando caracterizar geneticamente o potencial de produção e o rendimento e composição do óleo da palmeira para utilização da planta em escala comercial na cadeia produtiva de biodiesel. Além disso, a diversidade genética da espécie será analisada por meio de marcadores moleculares microssatélites desenvolvidos em nossos laboratórios. Os dados de diversidade genética, juntamente aqueles de botânica, de composição e rendimento de óleo serão utilizados para selecionar plantas matrizes para formação de germoplasma e de uma coleção de trabalho visando ao melhoramento genético da espécie, onde serão inicialmente estimados parâmetros genéticos baseados em progênies de meios-irmãos. (AU)",Ciências Biológicas,Genética,47.96813076243866,0.0,77
Analisando a determinação sexual de vertebrados com base em redes de interação entre proteínas,/pt/bolsas/111504/analisando-a-determinacao-sexual-de-vertebrados-com-base-em-redes-de-interacao-entre-proteinas/,09/07775-2,2009-12-01,2013-02-28,Ciências Biológicas - Genética - Genética Animal,César Martins,/pt/pesquisador/7435/cesar-martins/,Guilherme Targino Valente,/pt/pesquisador/81395/guilherme-targino-valente/,"Instituto de Biociências (IBB). Universidade Estadual Paulista (UNESP). Campus de Botucatu. Botucatu , SP, Brasil",Genética molecular Vertebrados,"Atualmente os sistemas biológicos vem sendo abordados por diversas áreas de pesquisas, dentre elas a biologia de sistemas. Essa área tem centrado esforços para descrever e compreender as relações entre os componentes bióticos e abióticos desses sistemas, utilizando para isso a teoria de grafos. Uma forma de estudar esses sistemas, é avaliar as interações entre proteínas, que são as interações biomoleculares mais abundantes nas células. Nesse contexto, a presente tese focou no desenvolvimento de um algoritmo computacional capaz de predizer interações entre proteínas de qualquer espécie ou conjunto protéico. Para isso, foram utilizadas técnicas de aprendizado de máquina (sub-área da inteligência artificial) para a construção e aplicação desse preditor, o qual mostrou-se eficaz em predizer interações entre proteínas de mais de 80 espécies diferentes, incluindo interações entre proteínas de parasita e hospedeiro. Esse novo preditor foi aplicado no proteoma de zebrafish (Danio rerio) e humanos (Homo sapiens), gerando assim redes de interações proteicas para ambas as espécies. As interações obtidas foram avaliadas em um contexto geral e o foco das análises foi direcionado para a sub-rede relacionada com as vias de determinação e diferenciação sexual em vertebrados. Os resultados demonstraram uma relativa baixa conservação desses grafos ao longo da evolução dos vertebrados, tanto do ponto de vista global quanto da sub-rede relacionada com a determinação e diferenciação sexual em vertebrados. Além disso, foi possível observar ao menos um hub conservado entre as duas sub-redes, o qual representa um novo alvo a ser avaliado por pesquisas experimentais. Contudo, os dados demonstram que o preditor gerado possui um grande potencial para diversas áreas de estudos e é bastante útil para predição de interações em larga-escala. Além disso, os aspectos evolutivos aqui estudados abrem novas perspectives acerca da evolução dos sistemas biológicos e das vias de determinação e diferenciação sexual em vertebrados.",Ciências Biológicas,Genética,38.93303763937658,0.0,78
Caracterização e estudo da capacidade regenerativa de células-satélite de camundongos distróficos com diferentes defeitos moleculares,/pt/bolsas/111914/caracterizacao-e-estudo-da-capacidade-regenerativa-de-celulas-satelite-de-camundongos-distroficos-co/,09/11515-6,2009-11-01,2013-01-31,Ciências Biológicas - Genética - Genética Humana e Médica,Mariz Vainzof,/pt/pesquisador/2236/mariz-vainzof/,Paula Cristina Gorgueira Onofre Oliveira,/pt/pesquisador/66464/paula-cristina-gorgueira-onofre-oliveira/,"Instituto de Biociências (IB). Universidade de São Paulo (USP). São Paulo , SP, Brasil",Distrofias musculares Modelos animais,"Nossos estudos da expressão gênica de fatores envolvidos na cascata de degeneração muscular e de fatores miogênicos envolvidos no processo de regeneração mostraram que nos modelos murinos distróficos mdx, SJL/J, Lama2dy-2J/J e Largemyd ocorre uma relação variável da expressão de genes da cascata de degeneração com o grau de afecção do músculo, a depender do defeito molecular primário de cada modelo. Em todos os modelos, o gene TGFb-1 é ativado pelo processo distrófico em qualquer grau de degeneração, mas a ativação da expressão do gene PCOL ocorre nos estágios iniciais deste processo. Entretanto, a via de regeneração foi ativada de forma diferente no modelo Largemyd, com baixa expressão dos genes MyoD e Myf5, e alta expressão destes genes nos modelos mdx, SJL/J e Lama2dy-2J/J, refletindo, nestes últimos, a ativação da proliferação das células-satélite visando a regeneração. A miogenina, que é um importante indutor de diferenciação muscular, mostrou alta expressão em todos os modelos avaliados. Considerando-se estas diferenças quanto à indução da proliferação das células-satélite mas sem alterações no estimulo à diferenciação, sugerimos que a cascata de degeneração de cada via patofisiológica pode atuar de forma diversa na ativação da regeneração. Para melhor estudar estes aspectos, os objetivos do presente projeto consistem em avaliar as possíveis diferenças nos mecanismos de ativação e atuação das células-satélite no músculo distrófico dos modelos murinos Largemyd e Lama2dy-2J/J, que possuem padrão de degeneração bastante semelhante, mas com diferenças no padrão de regeneração. Células-satélite serão isoladas de músculos de camundongos afetados e caracterizadas quanto à expressão de fatores miogênicos, marcadores de células-tronco pluripotentes e capacidade de proliferação e diferenciação in vitro. Serão isoladas e clonadas possíveis subpopulações destas células, e será estudado o seu perfil de expressão gênica através de microarray de expressão, para a verificação de diferenças na ativação de cascatas metabólicas diversas.",Ciências Biológicas,Genética,38.9987474075443,0.0,79
Caracterização de fatores sigma de função extracitoplasmática envolvidos na resposta a carência de ferro em Caulobacter crescentus,/pt/bolsas/111915/caracterizacao-de-fatores-sigma-de-funcao-extracitoplasmatica-envolvidos-na-resposta-a-carencia-de-f/,09/52883-8,2009-11-01,2013-12-31,Ciências Biológicas - Genética - Genética Molecular e de Microorganismos,Marilis Do Valle Marques,/pt/pesquisador/3237/marilis-do-valle-marques/,Heloise Balhesteros,/pt/pesquisador/70194/heloise-balhesteros/,"Instituto de Ciências Biomédicas (ICB). Universidade de São Paulo (USP). São Paulo , SP, Brasil",Regulação da expressão gênica Bactérias Caulobacter Ferro,"O ferro é um micronutriente essencial para a maioria dos organismos, participando da estrutura de diversas proteínas importantes para o metabolismo energético. Porém, devido à toxicidade e baixa solubilidade deste metal em ambientes aquosos, as bactérias desenvolveram vários mecanismos específicos para sua captação. Dentre eles, existe o uso de moléculas orgânicas quelantes de ferro, denominadas sideróforos, que são secretadas por diversas espécies bacterianas, além de sistemas de transporte específicos e regulação gênica de acordo com a disponibilidade de ferro no ambiente. Parte dessa regulação gênica é realizada por fatores sigma específicos, denominados fatores sigma de carência de ferro, que se ligam ao cerne da RNA polimerase para transcrever genes de transporte ou biossíntese de sideróforos. Caulobacter crescentus possui em seu genoma quatro genes codificando fatores sigma putativos de carência de ferro. A importância destes sistemas regulatórios na expressão de genes relacionados à síntese ou transporte de sideróforos ainda não foi determinada em C. crescentus. Propõe-se, neste projeto, o estudo de dois destes sistemas e sua relação com o transporte de compostos férricos, pela deleção dos genes correspondentes e análise dos fenótipos de captação de ferro apresentados pelos mutantes. Ainda, pretende-se estudar os regulons de ambos os fatores sigma, a fim de identificar se os alvos têm papel importante na homeostase de ferro em C. crescentus. (AU)",Ciências Biológicas,Genética,49.972278691554244,1.0,80
